RE_Identity	Normalized	FOLD	condensed
h7pp	0.262218045112782	-2.88858485660071	h7pp
BShB	1.40536672629696	-0.46647708634457	Sh
BBhh	0.571284888106613	-1.76514146022924	hh
p7pp	0.494241362043065	-1.97413607591629	p7pp
S7BS	0.720936419260442	-1.42947979673049	S7S
7B7B	0.578338590956887	-1.74743745537725	77
pB7h	0.261499073011389	-2.89254599554746	p7h
7BBp	1.04895104895105	-0.888476379211219	7p
hpSp	0.652876535229476	-1.57254163673859	hpSp
pB7S	0.312350597609562	-2.63618553765164	p7S
hpSB	0.451114142792178	-2.1058593113968	hpS
B77S	0.224343675417661	-3.11364131495042	77S
SphB	1.56781261805818	-0.30867059130246	Sph
Sphp	1.37941176470588	-0.493370556551036	Sphp
BS7h	0.362630608481868	-2.42085112435203	S7h
B7hp	0.53845072402643	-1.85053750431956	7hp
6merx1	0.839269406392694	-1.21021783612821	6merx1
BS77	0.381944444444444	-2.34598902084636	S77
77ph	0.347307692307692	-2.48313746336367	77ph
p7pS	0.893401015228426	-1.12004393374779	p7pS
7phS	0.517042475091767	-1.90906902486356	7phS
BBhB	0.776383077638308	-1.32258315499036	h
Bphh	0.525423728813559	-1.88587047190368	phh
hpBp	0.629976071350881	-1.62405479666231	hpp
Bhh7	0.451851851851852	-2.10350199241666	hh7
p7Bh	0.354368932038835	-2.45409970123191	p7h
B7S7	0.543284484061036	-1.83764398288275	7S7
hpSS	0.329214826624153	-2.56032251691844	hpSS
7Bhp	0.525784753363229	-1.88487952033364	7hp
ppBp	0.357234644050373	-2.4424798302907	ppp
BSBh	0.510714285714286	-1.92683541309529	Sh
7BSh	0.452151898734177	-2.10254430575932	7Sh
7hpp	0.471535580524345	-2.04198519178461	7hpp
B7Sh	0.476224022543149	-2.02771143037092	7Sh
p7hB	1.18916941090377	-0.707469474648738	p7h
B7hh	0.278991596638655	-2.79913015977709	7hh
777p	0.21978021978022	-3.14329027824004	777p
hhSp	1.07465437788018	-0.853550987060056	hhSp
77p7	0.427058257101589	-2.18491893947229	77p7
hBBB	1.14204122175317	-0.765809007494531	h
77Sp	0.440340909090909	-2.14073094629177	77Sp
SBhS	1.20686767169179	-0.686156234018768	ShS
S7BS	0.382538253825383	-2.34374780329274	S7S
pS7B	0.305650102110279	-2.66747077874384	pS7
hh7h	0.451056338028169	-2.10604418697911	hh7h
SpSS	1.6046626984127	-0.275153659548757	SpSS
SSpB	1.74960430515986	-0.150395057461423	SSp
Shpp	0.429804634257156	-2.17567078948087	Shpp
hBBp	0.781711928497766	-1.31271477513677	hp
SShh	0.463651591289782	-2.06631072144415	SShh
pBSh	0.488615054915617	-1.99065351206704	pSh
Sh7S	0.46788370520622	-2.05320184239105	Sh7S
ShBp	2.22966507177033	0.199403279644687	Shp
Bhp7	0.26438188494492	-2.87672849891093	hp7
SBBS	2.66666666666667	0.457613766350133	SS
SB77	0.399553571428571	-2.28096287772206	S77
hSBp	0.849768365320979	-1.19228219097124	hSp
SBpB	1.41995440995967	-0.451579122621961	Sp
hSBh	0.668411867364747	-1.53861447976066	hSh
pSpS	0.443866493281318	-2.12922602161169	pSpS
7hSh	0.519993135404153	-1.90085924991572	7hSh
ph7S	0.602990033222591	-1.68721767169266	ph7S
phBh	0.542309138773975	-1.84023634554556	phh
SSSS	1.44444444444444	-0.426909016229931	SSSS
hS7h	0.397003745318352	-2.29019921005307	hS7h
6merx2	1.63834422657952	-0.245185224664881	6merx2
SBSp	1.49383325111001	-0.378404616409878	SSp
7pSp	0.42686170212766	-2.18558309748404	7pSp
p7p7	0.426167037154652	-2.18793281886394	p7p7
SpSB	0.513918629550321	-1.91781187702985	SpS
BpSS	1.3583984375	-0.515517028386472	pSS
B7B7	0.435629784272791	-2.15624923245343	77
hSpS	0.724928366762178	-1.42151338444405	hSpS
hB7h	0.300980203728618	-2.68968322761436	h7h
BhSB	0.8472647702407	-1.19653894559955	hS
7hSh	0.225387306346827	-3.10694556157907	7hSh
SBS7	1.08517350157729	-0.83949800836602	SS7
pS7p	0.454102920723227	-2.09633251182158	pS7p
S7SB	0.654454621149043	-1.56905866637574	S7S
7Bhh	0.666479663394109	-1.5427909734592	7hh
Bh7S	0.621640248104755	-1.64327191374007	h7S
7S77	0.32484076433121	-2.57961913984884	7S77
BhpS	0.247474747474747	-2.97207050889311	hpS
7BBp	0.267755102040816	-2.85843776220056	7p
SBph	0.571428571428571	-1.76477865498631	Sph
pBhS	0.528898582333697	-1.87636071944928	phS
S7hp	0.371609924985574	-2.38556279397426	S7hp
hphB	8.81410727406319	2.18239072243603	hph
p77B	0.0878316559926807	-4.46653891787946	p77
7S7B	0.415384615384615	-2.2249040437937	7S7
BB77	0.0837520938023451	-4.53515466441879	77
Sphh	0.436378806841886	-2.1537707903309	Sphh
S7pB	0.807540915682619	-1.26581646911542	S7p
SB7h	0.611374407582938	-1.66729566621264	S7h
B77B	0.405660377358491	-2.25907943278981	77
B7hB	0.318734793187348	-2.60699531507294	7h
SBSp	0.757855822550832	-1.35742841725008	SSp
SSBS	2.30163934426229	0.245238054925601	SSS
h7hB	7.09034267912773	1.86843162225557	h7h
BpS7	0.407747196738022	-2.25167686937322	pS7
SSpB	1.7695274831244	-0.134059564011361	SSp
hhp7	2.09262166405024	0.107887769903962	hhp7
7ShB	1.83566238121856	-0.081122993202814	7Sh
7Bp7	0.314304041051956	-2.62719100662392	7p7
7pSS	0.892138939670932	-1.12208341815838	7pSS
hShS	0.766666666666667	-1.34075237248022	hShS
777S	0.359344894026975	-2.43398264103135	777S
HMGA2	0.176470588235294	-3.45992407345789	HMGA2
SSSp	1.17038777908343	-0.730437122546592	SSSp
ShB7	1.16629044394281	-0.735496622043285	Sh7
7BBB	0.496923076923077	-1.9663292861506	7
7BpS	0.313725490196078	-2.62984907490021	7pS
h7ph	0.346273291925466	-2.48744071112302	h7ph
hS7p	0.878222222222222	-1.14476578744843	hS7p
pB7h	0.126403593198588	-3.9413143530977	p7h
BhhS	0.377687391051714	-2.3621592070531	hhS
hhSp	1.91005723630417	-0.0238078625760799	hhSp
p777	0.539130434782609	-1.84871747348621	p777
hphp	5.79710144927536	1.57790800006784	hphp
Sppp	0.672467371037912	-1.52988755982534	Sppp
h7SS	0.0985915492957746	-4.29981593037579	h7SS
hhhh	0.504065040650406	-1.94574192788108	hhhh
B777	0.852246410375174	-1.18808121000684	777
Sp7p	0.280940594059406	-2.78908672838959	Sp7p
BBBS	1.85172704296546	-0.0685522816213862	S
BhBS	1.1508542348237	-0.75471861710774	hS
pSSB	0.515873015873016	-1.91233584340017	pSS
hh7B	2.5679012345679	0.403165982327757	hh7
hSSS	0.452261306532663	-2.10219525714268	hSSS
BpB7	0.701195219123506	-1.46953566824219	p7
pBhh	0.521739130434783	-1.89602318826457	phh
hB7B	2.88	0.568645078738877	h7
pp77	0.302040816326531	-2.68460830630233	pp77
SBBp	2.89667896678967	0.576976069496407	Sp
pBSS	3.51627906976744	0.856625841702902	pSS
ph7p	0.151724137931034	-3.67790120430635	ph7p
SpSS	0.807407407407407	-1.26605500520261	SpSS
BSpB	1.11315789473684	-0.802765488139709	Sp
BSpp	1.56363636363636	-0.312518691751272	Spp
hhh7	2.1294964028777	0.133088559976732	hhh7
hhph	0.532846715328467	-1.86563125700922	hhph
p7SB	0.118451025056948	-4.03506114432298	p7S
SBBh	1.36901408450704	-0.504286443714974	Sh
7ShB	1.00891089108911	-0.944624974402054	7Sh
S7SB	0.346296296296296	-2.4873448700919	S7S
phpp	1.50972762645914	-0.363135439935461	phpp
h7hh	0.681564245810056	-1.51050217263008	h7hh
hhBp	7.45974955277281	1.94170346256013	hhp
777S	0.697247706422018	-1.47768054426205	777S
Dna2	0.332603938730853	-2.5455465745432	Dna2
7Bh7	0.0714285714285714	-4.76477865498631	7h7
hB7B	0.955223880597015	-1.02351292338648	h7
hBB7	1.04761904761905	-0.890309537070173	h7
p7ph	0.268585131894484	-2.85397238431577	p7ph
7SpS	0.614232209737828	-1.66056765999818	7SpS
hp7B	0.29535864978903	-2.716883964882	hp7
BhSh	0.402957486136784	-2.2687241919786	hSh
S7BB	0.62125748502994	-1.64416049916848	S7
B77h	0.129353233830846	-3.90803570596655	77h
h7B7	0.418060200668896	-2.21564112246473	h77
S7h7	0.138972809667674	-3.80454918367892	S7h7
hBh7	1.37220149253731	-0.500931392131653	hh7
7p77	0.545454545454545	-1.83189285084485	7p77
77p7	0.397701149425287	-2.28766709602808	77p7
p7SS	0.201349247535029	-3.2696517470373	p7SS
BBp7	0.380112269446672	-2.35292623386012	p7
SB7B	0.498360655737705	-1.96216165193537	S7
BhSB	0.376524390243902	-2.36660850596212	hS
BBhh	0.24213587100185	-3.00353500588114	hh
S7hp	1.19349315068493	-0.702233445940305	S7hp
6merx1	1.19117647058824	-0.705036571294425	6merx1
B77p	0.347107438016529	-2.48396954742454	77p
SppB	0.495238095238095	-1.97122953245374	Spp
ShSB	3.03125	0.642489109258417	ShS
BSSB	1.18620689655172	-0.711068068241547	SS
7h77	0.482529118136439	-2.00873582362496	7h77
pBSB	0.772532188841202	-1.32975678125332	pS
pphp	0.945288753799392	-1.03859673653335	pphp
hh7h	0.314907872696817	-2.62442200251588	hh7h
SShp	0.574759945130315	-1.7563923035563	SShp
ph7p	0.142589118198874	-3.7674879422443	ph7p
BBh7	0.457948468643656	-2.08416656184086	h7
6merx4	0.136645962732919	-3.82890899240603	6merx4
77Bh	0.574203993524015	-1.75778846345479	77h
ph7B	0.336923076923077	-2.52693258124335	ph7
Bhph	0.348671048871106	-2.47748524971831	hph
php7	0.495184135977337	-1.97138673158665	php7
hhhS	2.98504273504274	0.620327852897348	hhhS
phh7	0.454237288135593	-2.09590568672014	phh7
pppS	0.165669581224114	-3.55104309578032	pppS
hhSh	0.47808764940239	-2.02207669127096	hhSh
hppp	0.30942546000751	-2.64975991895611	hppp
SSSS	1.05084745762712	-0.885870471903676	SSSS
B7hh	0.456060111074812	-2.09012783624605	7hh
SBp7	0.415315315315315	-2.22514475373684	Sp7
SSp7	0.926121372031662	-1.06815055079524	SSp7
7S7h	0.446937014667817	-2.11928029624863	7S7h
77h7	0.233557046979866	-3.05557685242951	77h7
Bh7S	4.26872770511296	1.13638240552656	h7S
B7pB	0.986425339366516	-0.977141967543216	7p
SB7B	0.720048528965726	-1.43125768495719	S7
7hpB	1.00348675034868	-0.952402164890317	7hp
pBph	0.332444444444444	-2.54623855914547	pph
BpBh	0.429378531073446	-2.17710176956812	ph
SBhp	1.17333333333333	-0.726810804787294	Shp
7pcx4	0.191780821917808	-3.33989336975112	7pcx4
h7hp	5.1989847715736	1.42080619647645	h7hp
7SSh	0.280891289669142	-2.78933994007647	7SSh
BSS7	1.560706401766	-0.315224568165547	SS7
B7ph	0.609071274298056	-1.67274076379015	7ph
6merx4	0.920505871725384	-1.07692490354445	6merx4
phBp	1.63120567375887	-0.251485034383129	php
pBhh	0.407486839539871	-2.25259836193778	phh
hSSh	0.547114682249817	-1.82750855572786	hSSh
BSSS	2.13160518444666	0.134516514179599	SSS
BSpS	1.53661875427789	-0.3376644661037	SpS
hSh7	1.00527240773286	-0.949837238456903	hSh7
hBhB	12.3354274788309	2.66731207442711	hh
S77h	0.320427857225904	-2.5993522501861	S77h
pB7p	0.468354430379747	-2.05175111547686	p7p
7pSB	1.11644832605531	-0.798507254243878	7pS
ShSp	1.04761904761905	-0.890309537070173	ShSp
p7SB	0.223357325284421	-3.11999825740053	p7S
pShS	0.847797062750334	-1.19563285972793	pShS
B7pB	0.428635749662314	-2.17959964716775	7p
hBpS	1.52524880206414	-0.348379135350567	hpS
BBSS	1.78996204133277	-0.117494739495954	SS
C14orf28	0.517241379310345	-1.90851413244776	C14orf28
7SSh	0.238217025940811	-3.02707529806259	7SSh
SSBp	1.73597359735974	-0.161678727109359	SSp
pSBp	1.18960050729233	-0.706946565203844	pSp
SSpS	1.57668711656442	-0.30052733796591	SSpS
hBp7	0.757381258023107	-1.35833210674118	hp7
p7p7	0.686762778505898	-1.49953997822579	p7p7
77Bh	0.557272242940863	-1.80096953151264	77h
phSh	0.438716855182644	-2.14606169309948	phSh
SSpp	1.52106038291605	-0.352346306753614	SSpp
phBB	1.94022415940224	-0.00120039238435593	ph
B7hh	0.311866696689935	-2.63842232795927	7hh
SS7S	0.458469055374593	-2.08252746621866	SS7S
hhSS	1.1542002301496	-0.75053020913093	hhSS
hB7p	1.66587677725118	-0.22114204256336	h7p
pSBh	0.794502027940514	-1.28930092580554	pSh
phpB	1.32050295098794	-0.556336207363948	php
h7Bh	0.59375	-1.70949621948513	h7h
hpB7	0.536585365853659	-1.8555441189095	hp7
phh7	0.416250890947969	-2.22189846766859	phh7
p7Bh	0.245614035087719	-2.98295882503585	p7h
pBpB	1.00065487884741	-0.956479251689813	pp
BBp7	0.684704583103258	-1.50387015860464	p7
hBp7	1.24435721295388	-0.642023038955117	hp7
7p7S	0.168224299065421	-3.52896571788755	7p7S
7BhS	0.323377960865088	-2.58613046945628	7hS
hphh	0.537772087067862	-1.85235695340457	hphh
Shp7	0.565826330532213	-1.77899251420602	Shp7
SphB	2.02404939876503	0.0598207678167816	Sph
7BBS	1.08514492753623	-0.839535996918094	7S
ShBp	3.53286713286713	0.86341575919309	Shp
7php	1.08086785009862	-0.845233586971525	7php
BhSp	1.32475490196078	-0.551698267165556	hSp
7pBS	0.861375661375661	-1.1727092677709	7pS
SS7h	1.63277087033748	-0.250101383805644	SS7h
SB7B	0.755244755244755	-1.36240756754363	S7
BS7S	0.420064245119842	-2.20874183557307	S7S
Bhh7	0.410004904364885	-2.24371066086442	hh7
7SBS	0.866364665911665	-1.16437742299716	7SS
pSSp	0.547310561444837	-1.82699213133448	pSSp
pBpp	0.542684797055516	-1.83923733468733	ppp
B7Sp	0.478895463510848	-2.01964105856373	7Sp
FIGNL2	0.309085328422345	-2.65134665344744	FIGNL2
B77p	0.400189364052391	-2.27866900298315	77p
hph7	0.986613782845811	-0.976866386110661	hph7
BS7S	0.480977506248264	-2.01338240239227	S7S
77Bp	0.397473275024295	-2.28849396688093	77p
phhB	11.3561988672121	2.54798438050737	phh
7mera1x2	3.70062171209947	0.930343933924926	7mera1x2
BSSh	0.557041820418204	-1.80156618455045	SSh
p7B7	0.620292423571112	-1.64640332428822	p77
Control	2.51301518438178	0.371995655506773	Control
Sp7S	0.629570747217806	-1.62498331972839	Sp7S
h7pB	0.360892388451444	-2.42778311201001	h7p
hBhp	2.68917576961271	0.469740322639502	hhp
BphS	0.880642874025053	-1.14079474434342	phS
hpBh	0.396284829721362	-2.29281408762264	hph
Bp7h	0.34983853606028	-2.47266261139555	p7h
hBhB	15.5964757709251	3.00572443193026	hh
SBhS	0.692478164515709	-1.48758324754459	ShS
hpB7	0.475661258057346	-2.02941730321925	hp7
BB7h	0.295068988916535	-2.71829952306532	7h
BhSh	0.608575380359613	-1.67391585635517	hSh
S77B	0.270421106037544	-2.84414407121302	S77
hh7S	0.727715677844655	-1.41597693547558	hh7S
SBS7	0.588051298091961	-1.72340981514423	SS7
ShSh	0.339918441323063	-2.51416319443422	ShSh
BSpB	0.691438826137443	-1.4897502107601	Sp
7mera1x2	0.378870673952641	-2.35764635379282	7mera1x2
phB7	0.550638454801088	-1.81824646122884	ph7
pShp	1.71480362537764	-0.179380360562739	pShp
7SS7	0.393186948491689	-2.30413639438485	7SS7
pSph	0.404455273233554	-2.26337165705671	pSph
7pS7	0.603338309132854	-1.68638463822256	7pS7
hB77	0.579654916904838	-1.74415754452738	h77
7BBS	0.599290180834883	-1.69609709178004	7S
pSpS	0.377669153588886	-2.3622288724247	pSpS
B7hh	0.316792712755489	-2.61581267861205	7hh
7pSB	0.305822883250705	-2.66665546716981	7pS
ShSS	1.65419947506562	-0.231290517563493	ShSS
Bp7p	0.704041720990874	-1.46369090338081	p7p
7php	0.288434612153458	-2.7511075294442	7php
hBBB	1.05821524320184	-0.875790628429061	h
BB7p	0.430717863105175	-2.17260867029424	7p
77pS	0.38850953614316	-2.32140181714293	77pS
pphp	0.635667814772292	-1.61107878428636	pphp
pSpB	0.227494312642184	-3.09352134942993	pSp
hB7p	0.867080745341615	-1.16318547972104	h7p
7pBh	0.292919219262003	-2.72884897217366	7ph
pphS	1.07709197365211	-0.850282285027661	pphS
pBSp	0.57134909596662	-1.76497932193718	pSp
SphS	0.367617783676178	-2.40114526847735	SphS
7phS	0.410222804718218	-2.24294413283062	7phS
BphB	1.13086623940459	-0.779995437694654	ph
pBBp	0.680574370089407	-1.51259900628269	pp
7phB	0.805980121941034	-1.26860757011833	7ph
7h7p	0.236539761207479	-3.03726911370032	7h7p
p7ph	0.303566779484509	-2.67733790825928	p7ph
p7hh	0.162810999563509	-3.57615365597815	p7hh
B7pB	0.385890352741181	-2.33116085086209	7p
7h7B	0.227005870841487	-3.09662221873876	7h7
B7Bh	0.594383485214804	-1.7079577962762	7h
h7BS	0.528004503236701	-1.87880159374456	h7S
BhSB	0.495823483057526	-1.96952522624149	hS
pppB	0.55750641152101	-1.80036343118425	ppp
pShh	0.552770727580372	-1.81267060914635	pShh
pSph	0.33876029815614	-2.51908702342199	pSph
hp7h	0.399725510379139	-2.28034217969357	hp7h
7pBp	0.254437869822485	-2.9320384145088	7pp
php7	0.437297137798761	-2.15073792210687	php7
Bphh	0.378651088688263	-2.35848275109905	phh
p7B7	0.249823371485093	-2.9584433774979	p77
pS7B	0.163962425277541	-3.56598659270877	pS7
hpph	0.348035768110118	-2.48011624638756	hpph
SphB	0.897421285083345	-1.1135664254822	Sph
BB7p	0.513637822226976	-1.91860038717393	7p
pSSB	0.642429149797571	-1.59581447214283	pSS
h77h	0.20360824742268	-3.25355582693874	h77h
BSpB	1.03962338171832	-0.901362746612988	Sp
BBhh	0.314955640050697	-2.62420318137988	hh
Bh7B	0.406993686255464	-2.25434541386161	h7
hppS	0.20888608128027	-3.21663546340017	hppS
7pcx4	0.196078431372549	-3.30792098001284	7pcx4
h7Bh	0.304458598726115	-2.67310576872695	h7h
h7hB	5.45312773786578	1.48966021761871	h7h
7SBp	0.748753117206983	-1.374861723678	7Sp
SpSp	0.912109033723572	-1.09014553302043	SpSp
7pcx4	0.34320987654321	-2.50026075797719	7pcx4
hh7h	0.504126547455296	-1.94556589871449	hh7h
p7Sp	0.278513145965548	-2.8016064026863	p7Sp
hS7B	0.337546468401487	-2.52426570308178	hS7
pBhh	0.257069754915163	-2.91719194537951	phh
SpBh	0.564102564102564	-1.78339433315366	Sph
BS77	0.375782881002088	-2.36945248233522	S77
p7ph	0.306971904266389	-2.66124520945326	p7ph
BSSh	0.591946703242873	-1.71388454119934	SSh
BS7S	0.286609686609687	-2.76026445831511	S7S
BhBp	2.50344097406035	0.366488707140724	hp
hhSB	1.43556701030928	-0.435803057775807	hhS
ShpS	0.328962371721779	-2.56142925672796	ShpS
7SS7	0.616674218396013	-1.65484329570433	7SS7
SSSB	1.40391530163803	-0.467967832608666	SSS
BBhB	1.25317124735729	-0.631840158786098	h
7BhS	0.555529018390256	-1.80548955419579	7hS
7BSp	0.643222942983954	-1.59403296119529	7Sp
hhBB	12.2202056866304	2.65377293030549	hh
hSSp	1.00322135296825	-0.952783772445705	hSSp
hShS	3.24592538935168	0.741206105635725	hShS
7ppS	0.473982856452976	-2.03451694877176	7ppS
p7BB	0.471667566109012	-2.04158142945538	p7
S7S7	0.601675552170602	-1.69036609075713	S7S7
7pS7	0.383939774153074	-2.33847180422653	7pS7
7B7h	0.185299567634342	-3.3894923127354	77h
SBSS	2.06752492742648	0.090480990643302	SSS
S7pS	0.347802347802348	-2.48108415638097	S7pS
hBpp	0.440637450199203	-2.13975971153214	hpp
B7SS	0.527923720568204	-1.879022337452	7SS
hhpS	2.61693838181337	0.430456222294514	hhpS
SSBS	2.21670948879242	0.190995977041434	SSS
p7ph	0.256167357410697	-2.92226517845211	p7ph
B7pS	0.409157616671559	-2.24669511915663	7pS
hhSp	1.91185250219491	-0.0224525080201902	hhSp
Control	3.07449432659102	0.66292541166606	Control
p7BS	0.221313337877755	-3.13326142724091	p7S
hBp7	0.591713596138375	-1.71445278272637	hp7
hhpp	2.60407293393322	0.423346122621788	hhpp
BBhB	1.06495445721965	-0.866631998015871	h
SSBp	1.26129283489097	-0.622520467255827	SSp
SBhp	1.10006357279085	-0.819836833269781	Shp
h7pS	0.508238276299113	-1.93384679648725	h7pS
pSpS	0.517255057516858	-1.90847598155617	pSpS
BpSB	1.04098994586234	-0.899467598128648	pS
ShSB	0.77225891677675	-1.33026720399575	ShS
pSpB	0.361238532110092	-2.42640003931836	pSp
pSph	0.204280155642023	-3.24880276445647	pSph
hBpB	0.902272727272727	-1.10578824931041	hp
S7h7	0.212778429073857	-3.18999992625125	S7h7
BBSh	0.471754481260185	-2.04131560556822	Sh
B7SS	1.31414868105516	-0.563295223412847	7SS
Bhhp	3.11451587426947	0.681584192737387	hhp
BS7p	0.531705662936589	-1.86872399587524	S7p
SB7h	0.226006191950464	-3.10298952874262	S7h
7pBB	0.383229610219456	-2.34114279266472	7p
B7p7	0.294164989939638	-2.72272627342592	7p7
h7Bh	0.405152460501157	-2.2608869256979	h7h
p7hp	0.425289613194581	-2.19090620721792	p7hp
SS77	0.728813559322034	-1.41380202758845	SS77
7hSp	0.529062870699881	-1.87591265395049	7hSp
777h	0.255515898767034	-2.92593876616885	777h
hpBS	0.588299024918743	-1.72280218277012	hpS
S7Sp	0.364936793080506	-2.41170521644188	S7Sp
hppB	0.356948228882834	-2.44363698423447	hpp
SBBp	0.861473173688997	-1.17254595625086	Sp
BBh7	0.2294201861131	-3.08135949171943	h7
hhhp	6.51459390862944	1.74625151735108	hhhp
pS7p	0.459758022093635	-2.07847708007666	pS7p
SSBh	0.602427184466019	-1.68856495486893	SSh
7mera1x1	1.19979767324229	-0.694632594111915	7mera1x1
7pSh	0.366942148760331	-2.40379919874056	7pSh
hBBB	1.17777777777778	-0.721356374695186	h
Control	1.87040280210158	-0.0540747366039995	Control
7hBp	0.909724082507367	-1.09392278267874	7hp
BhhB	3.63058103975535	0.902776723306648	hh
pSp7	0.617486338797814	-1.65294460879757	pSp7
BShp	0.653973509933775	-1.57011962918932	Shp
Sph7	0.243794815223387	-2.99368438328144	Sph7
S7BS	0.569991617770327	-1.76841112448624	S7S
S77S	0.221007893139041	-3.13525393245637	S77S
7hhh	0.0687160940325497	-4.82063188971983	7hhh
hBSp	1.51943462897526	-0.353889126171133	hSp
hBpB	1.48106060606061	-0.390793054979812	hp
p7hS	0.240445859872611	-3.01363974249526	p7hS
pSpS	0.699212598425197	-1.47362064823813	pSpS
SBhB	1.02387657646627	-0.923381917250873	Sh
7Sph	0.344241174954909	-2.49593215824011	7Sph
Spp7	0.362874637447631	-2.4198806023772	Spp7
7S7h	0.423432682425488	-2.1972192005266	7S7h
S77h	0.215659712814955	-3.17059513463067	S77h
hhpS	4.66096017863789	1.26320345419679	hhpS
pBhp	0.610537190082645	-1.66927265002577	php
S7hB	0.952593695706131	-1.02749082688193	S7h
hhh7	1.35325131810193	-0.520993939653029	hhh7
hBh7	2.17647058823529	0.1645667914499	hh7
77hh	0.49040404040404	-1.98538096247649	77hh
BSh7	0.248391248391248	-2.96673748406834	Sh7
B7Sh	0.280921721450356	-2.78918364686497	7Sh
7SBh	0.314821763602251	-2.62481655013543	7Sh
h77p	0.3760092272203	-2.36858376191947	h77p
77BB	0.470657972732662	-2.04467279407332	77
7Bpp	0.401762761659934	-2.27300797717995	7pp
6merx1	1.648	-0.236707490407579	6merx1
77hS	0.245319561007101	-2.98468955338733	77hS
hh77	2.98786828422877	0.621692817514905	hh77
hpSh	0.428505535055351	-2.18003798789993	hpSh
7Bph	0.466506839655902	-2.05745359461618	7ph
h7hS	0.947197400487409	-1.03568670621267	h7hS
phhB	7.15710616438356	1.88195264699053	phh
BB7B	0.692264257481649	-1.48802896598984	7
7Sp7	0.0768307322929172	-4.65959641829426	7Sp7
Bh77	0.507122507122507	-1.93701752226687	h77
h7S7	0.313364055299539	-2.63151212412285	h7S7
77BS	0.47607934655776	-2.02814978506971	77S
S7Bh	0.237140366172624	-3.0336105676942	S7h
7SBh	0.772956609485368	-1.32896439819024	7Sh
p7p7	0.101734104046243	-4.2545484368155	p7p7
Spp7	0.201618837380427	-3.26772139073557	Spp7
SSBh	0.680776014109347	-1.51217162060286	SSh
hBBS	0.525667351129363	-1.88520169501105	hS
7SBS	0.460815047021944	-2.07516400185722	7SS
h7B7	0.528910529519172	-1.87632813106438	h77
p77h	0.252684323550465	-2.94201566506699	p77h
phSh	0.622717424945837	-1.64077417838855	phSh
ppBh	0.641477749790092	-1.59795260275708	pph
hSS7	0.50477796514896	-1.94370289345472	hSS7
hS7p	0.641584158415842	-1.59771330768324	hS7p
ppSh	0.0621761658031088	-4.96491826947563	ppSh
77hB	0.47168458781362	-2.04152936591002	77h
S7Sp	0.858757062146893	-1.17710176956812	S7Sp
h777	0.196078431372549	-3.30792098001284	h777
pBp7	0.320491803278689	-2.59906436807161	pp7
BhpB	1.68443197755961	-0.205161563666965	hp
7hSh	0.370285188592456	-2.39071498495404	7hSh
7Bpp	0.430426716141002	-2.17358420055364	7pp
phB7	0.388303399139083	-2.32216749141791	ph7
BpBp	0.46220036877689	-2.0708334169236	pp
BBhB	4.90222521915037	1.33601303342362	h
h7pB	0.439838220424671	-2.14237885295173	h7p
pph7	0.331210191082803	-2.55160476367925	pph7
hphS	3.26910299003322	0.751471095650827	hphS
hpBB	0.741607324516785	-1.38869633494235	hp
7phB	0.341222182974214	-2.50864038799868	7ph
Bph7	0.412074748442741	-2.23644576849909	ph7
pBSS	0.672764692430825	-1.52924983475509	pSS
BBBp	1.25412541254125	-0.630742108070714	p
B7BB	0.905660377358491	-1.10038168677075	7
hpph	0.430799220272904	-2.17233618914433	hpph
hhpp	1.45887881839543	-0.412563681996958	hhpp
Bh7h	0.370776255707763	-2.38880297023207	h7h
ph7S	0.352978056426332	-2.45977332950071	ph7S
ppBB	0.445843828715365	-2.12281337998867	pp
phSB	0.248315688161694	-2.96717641640967	phS
p7p7	0.215970961887477	-3.16851447819192	p7p7
hSSp	0.146981627296588	-3.72371599836443	hSSp
pSph	0.428510273972603	-2.18002203297273	pSph
p7hp	0.728501228501228	-1.41442042264895	p7hp
hpS7	1.59390862944162	-0.28485480349346	hpS7
7SBh	0.249846531614487	-2.95830963718798	7Sh
hhhS	10.4479041916168	2.42771793435063	hhhS
SSBh	0.580027359781122	-1.74323087431795	SSh
S7S7	0.751264367816092	-1.37003115040648	S7S7
ShpB	1.68735362997658	-0.202661372374454	Shp
S7hB	0.340878828229028	-2.51009283044298	S7h
hBhS	1.41285251964864	-0.458812854854941	hhS
7BBB	0.629929767693139	-1.62416083959879	7
SBBp	0.978458989229495	-0.988840444286575	Sp
pSBS	0.479700547077455	-2.01721774294525	pSS
pBh7	0.311467444120505	-2.64027045320394	ph7
phBp	2.17567323332731	0.164038160029794	php
phSS	0.383726306056403	-2.3392741566564	phSS
hSBB	1.63543003851091	-0.247753688734079	hS
BSpS	1.01231033495563	-0.939772100932144	SpS
hShS	3.2018252018252	0.721470815605193	hShS
SppS	0.523900573613767	-1.89005878621513	SppS
Sh7h	0.296912114014252	-2.70931587133302	Sh7h
BB7p	0.523341523341523	-1.89159909696912	7p
77SS	0.402476780185758	-2.27044627459418	77SS
p7B7	0.426073131955485	-2.18825074935023	p77
p7BB	0.649827784156142	-1.57929439869569	p7
77SB	0.665701881331404	-1.54447558237259	77S
hBB7	0.78030303030303	-1.31531732510395	h7
77hB	0.588607594936709	-1.72204566999778	77h
hS7B	0.536348949919225	-1.85617990079605	hS7
hBhB	11.3015075376884	2.54101959230546	hh
hpBS	0.934453781512605	-1.05522851840051	hpS
