RE_Identity	Normalized	FOLD	condensed
B7ph	0.415287628053585	-1.44664120602577	7ph
6merx4	0.801766437684004	-0.497570071842012	6merx4
phBp	0.963768115942029	-0.232066025098861	php
pBhh	0.440191387559809	-1.36262117984575	phh
hSSh	0.674232309746328	-0.747506334641475	hSSh
BSSS	1.1955098222638	0.0788019794046224	SSS
BSpS	0.433853006681514	-1.38354577136805	SpS
hSh7	0.571678321678322	-0.985548515102188	hSh7
hBhB	0.882905225863596	-0.358493516458243	hh
S77h	0.380261248185777	-1.57376117498872	S77h
pB7p	0.764478764478765	-0.566275671428825	p7p
7pSB	0.448500651890482	-1.33564201662272	7pS
ShSp	0.45357833655706	-1.31940036162144	ShSp
p7SB	0.771309771309771	-0.55344171097112	p7S
pShS	0.192125984251969	-2.55869944791852	pShS
B7pB	0.676470588235294	-0.742724889015208	7p
hBpS	0.353794103431609	-1.67784209539785	hpS
BBSS	0.632893496701225	-0.838789355309203	SS
C14orf28	0.508333333333333	-1.15497726186751	C14orf28
7SSh	0.779141104294479	-0.538867471280793	7SSh
SSBp	1.56780735107731	0.46992429114103	SSp
pSBp	0.494669509594883	-1.19428712120969	pSp
SSpS	1.02334630350195	-0.145529563723457	SSpS
hBp7	0.359322033898305	-1.65547469350789	hp7
p7p7	0.545801526717557	-1.05237566858094	p7p7
77Bh	0.206500956022945	-2.45460363790535	77h
phSh	0.37447168216399	-1.59589547360665	phSh
SSpp	0.795120061967467	-0.50957937702047	SSpp
phBB	0.626444159178434	-0.853566184320664	ph
B7hh	0.472202166064982	-1.26134743926035	7hh
SS7S	0.80639431616341	-0.489266628611196	SS7S
hhSS	0.557328015952144	-1.02222542159087	hhSS
hB7p	0.284495021337127	-1.99234869311969	h7p
pSBh	0.414066931366988	-1.45088810937468	pSh
phpB	0.743101438010105	-0.607192937574933	php
h7Bh	0.404074702886248	-1.4861300643444	h7h
hpB7	0.964426877470356	-0.231080240953305	hp7
phh7	0.667808219178082	-0.761318248952288	phh7
p7Bh	9.21428571428571	3.02504832954377	p7h
pBpB	1.1260907504363	-0.00750090648481608	pp
BBp7	0.820967741935484	-0.463426563020423	p7
hBp7	0.307570977917981	-1.87983272021168	hp7
7p7S	0.37037037037037	-1.61178341109799	7p7S
7BhS	1.71974522292994	0.603370844337323	7hS
hphh	0.157142857142857	-2.84867540212955	hphh
Shp7	0.841584158415842	-0.427644550435974	Shp7
SphB	0.795439948619139	-0.508999079654555	Sph
7BBS	0.580968280467446	-0.962292700761939	7S
ShBp	0.567695961995249	-0.995633618907529	Shp
7php	0.0821167883211679	-3.78500299045273	7php
BhSp	0.54486586493987	-1.05485098772607	hSp
7pBS	0.538083538083538	-1.07292192848695	7pS
SS7h	1.04188196899646	-0.119632154601297	SS7h
SB7B	0.601851851851852	-0.911343692956895	S7
BS7S	0.647058823529412	-0.806855226434923	S7S
Bhh7	0.838915470494418	-0.432226647331618	hh7
7SBS	0.405228758169935	-1.48201553612766	7SS
pSSp	0.893830703012912	-0.340750496666302	pSSp
pBpp	1.15410700828937	0.0279529924068831	ppp
B7Sp	0.806425041186161	-0.489211660473868	7Sp
FIGNL2	0.388282025819265	-1.54364717452131	FIGNL2
B77p	0.874605678233438	-0.372119383799579	77p
hph7	1.20904522613065	0.0950442079231841	hph7
BS7S	0.702078521939954	-0.689119705105021	S7S
77Bp	0.82640586797066	-0.453901600481446	77p
phhB	1.24206151288446	0.133912620731517	phh
7mera1x2	1.22856896700267	0.118154843344997	7mera1x2
BSSh	1.04085012420646	-0.121061659133505	SSh
p7B7	0.461428571428571	-1.29464476096029	p77
Control	1.15364695727233	0.0273777895563753	Control
Sp7S	1.07575757575758	-0.0734710036756527	Sp7S
h7pB	0.924848484848485	-0.291535066120529	h7p
hBhp	1.25022156573117	0.143359789829785	hhp
BphS	1.10091250670961	-0.0401241862836668	phS
hpBh	1.671875	0.562642982579266	hph
Bp7h	0.206153846153846	-2.45703072127993	p7h
hBhB	1.12405377923398	-0.0101129423038731	hh
SBhS	0.87914156626506	-0.364656600571782	ShS
hpB7	1.08317757009346	-0.0635542341039185	hp7
BB7h	0.754695285550019	-0.58485783673778	7h
BhSh	0.758636363636364	-0.577343572871304	hSh
S77B	0.984052532833021	-0.20201676400379	S77
hh7S	0.782197715636077	-0.533218775941013	hh7S
SBS7	0.822340425531915	-0.461016346462033	SS7
ShSh	0.711010397227406	-0.670881441932425	ShSh
BSpB	1.56427480916031	0.466669981320508	Sp
7mera1x2	0.96474358974359	-0.230606545924428	7mera1x2
phB7	1.07551276684805	-0.0737993534829855	ph7
pShp	1.31818181818182	0.219725372668394	pShp
7SS7	0.946764091858038	-0.257747109029539	7SS7
pSph	1.11072862880092	-0.0273176206729717	pSph
7pS7	0.628879892037787	-0.847967591473435	7pS7
hB77	0.876552227903579	-0.3689120445839	h77
7BBS	1.33784545967287	0.241087469825434	7S
pSpS	1.05653950953678	-0.0994772856290032	pSpS
B7hh	0.702165424210153	-0.688941141437701	7hh
7pSB	1.52574698029243	0.430691731258313	7pS
ShSS	0.919476398254661	-0.299939555673949	ShSS
Bp7p	0.514478114478114	-1.13764239147426	p7p
7php	0.875728155339806	-0.370269002637081	7php
hBBB	1.68657256605139	0.57527038890727	h
BB7p	0.834440753045404	-0.439942479704915	7p
77pS	0.518787878787879	-1.12560732655391	77pS
pphp	1.38019265502709	0.28604565669816	pphp
pSpB	1.57333333333333	0.475000355044079	pSp
hB7p	1.13502865329513	0.00390471435070041	h7p
7pBh	0.518482490272374	-1.12645683025658	7ph
pphS	1.25843714609287	0.152809157623683	pphS
pBSp	0.909120415449529	-0.316280702786726	pSp
SphS	1.10018050541516	-0.0410837592508573	SphS
7phS	0.545527156549521	-1.05310108246441	7phS
BphB	1.11261425959781	-0.0248705029872043	ph
pBBp	1.36624203821656	0.271389084786038	pp
7phB	1.39129533678756	0.297604696211049	7ph
7h7p	0.84952380952381	-0.414097716455061	7h7p
p7ph	0.574614065180103	-0.978158791677243	p7ph
p7hh	0.756032171581769	-0.582304471678325	p7hh
B7pB	0.506607929515419	-1.15988244016842	7p
7h7B	0.5727969348659	-0.982728326193661	7h7
B7Bh	0.543178973717146	-1.05932446430538	7h
h7BS	0.761194029850746	-0.572487852308158	h7S
BhSB	0.717101080737444	-0.658575606838774	hS
pppB	0.912951167728238	-0.310214403845204	ppp
pShh	1.10024870862828	-0.0409943253924671	pShh
pSph	1.02374059061957	-0.144973811959374	pSph
hp7h	0.634334763948498	-0.835507689217373	hp7h
7pBp	2.00193798449612	0.822573279619924	7pp
php7	1.10931174089069	-0.0291591524460321	php7
Bphh	0.727910238429172	-0.636991541907888	phh
p7B7	1.3789592760181	0.284755847406899	p77
pS7B	1.73263888888889	0.614147000073067	pS7
hpph	0.730369515011547	-0.632125548966934	hpph
SphB	1.06508969677727	-0.0878490713551313	Sph
BB7p	0.768846314035818	-0.558056854406523	7p
pSSB	1.25938996722964	0.153901075640795	pSS
h77h	0.740506329113924	-0.61224003241558	h77h
BSpB	1.14716981132075	0.0192549601711427	Sp
BBhh	0.584507042253521	-0.953531691979638	hh
Bh7B	0.637231503579952	-0.828934505833679	h7
hppS	1.86895161290323	0.723405214416774	hppS
7pcx4	0.211320754716981	-2.42131763121484	7pcx4
h7Bh	0.899581589958159	-0.33149796221317	h7h
h7hB	1.42871373027859	0.335892870427923	h7h
7SBp	0.636136552872606	-0.831415611491767	7Sp
SpSp	1.25287356321839	0.146416825106317	SpSp
7pcx4	0.420863309352518	-1.42740035696198	7pcx4
hh7h	0.995907230559345	-0.184740738188313	hh7h
p7Sp	0.584635416666667	-0.953214869801891	p7Sp
hS7B	1.05947136563877	-0.0954794073427543	hS7
pBhh	0.646935568360398	-0.807130064753779	phh
SpBh	1.15318181818182	0.0267959918300359	Sph
BS77	0.706666666666667	-0.679722239754563	S77
p7ph	0.687005649717514	-0.720430135348656	p7ph
BSSh	0.861966236345581	-0.393120739384187	SSh
BS7S	1.40556660039761	0.312327811181991	S7S
BhBp	1.59166842884331	0.491715825850643	hp
hhSB	1.33752244165171	0.240739094187611	hhS
ShpS	1.26083188908146	0.155551925328283	ShpS
7SS7	0.695077149155033	-0.703578981986481	7SS7
SSSB	1.04723961297666	-0.112232428885882	SSS
BBhB	1.55082243778996	0.454209509899407	h
7BhS	0.75408426483233	-0.586026352850367	7hS
7BSp	0.981953290870488	-0.20509769803099	7Sp
hhBB	1.58767326732673	0.488090042092815	hh
hSSp	0.41743119266055	-1.43921368840011	hSSp
hShS	1.03258201294354	-0.132567631409091	hShS
7ppS	0.562404482934284	-1.00914400450988	7ppS
p7BB	0.350114416475973	-1.69292563062983	p7
S7S7	0.260759493670886	-2.11803231970313	S7S7
7pS7	0.823529411764706	-0.458931923014617	7pS7
7B7h	1.22666666666667	0.115919261739251	77h
SBSS	0.771503571210549	-0.553079263811063	SSS
S7pS	0.804814233385662	-0.492096278837511	S7pS
hBpp	1.19770946353225	0.0814539824719258	hpp
B7SS	0.672318466642094	-0.751607321939005	7SS
hhpS	1.09687210915819	-0.0454286806689735	hhpS
SSBS	1.40263788968825	0.30931860158675	SSS
p7ph	0.721549636803874	-0.649653454779165	p7ph
B7pS	1.6154949784792	0.513152262389925	7pS
hhSp	1.01102130786187	-0.163010600623778	hhSp
Control	1.77182284980745	0.646410363908389	Control
p7BS	0.739219712525667	-0.614748869574549	p7S
hBp7	0.812372535690007	-0.4786106322086	hp7
hhpp	1.50195507865782	0.408017660716892	hhpp
BBhB	1.14399887829501	0.0152616337148563	h
SSBp	1.53380673047237	0.438292701603414	SSp
SBhp	1.14771151178918	0.0199360486318763	Shp
h7pS	0.251870324189526	-2.16807094752501	h7pS
pSpS	1.08343558282209	-0.063210625291855	pSpS
BpSB	1.13744427934621	0.00697186906758959	pS
ShSB	0.647622305850154	-0.805599421924229	ShS
pSpB	1.62857142857143	0.524782993397894	pSp
pSph	1.51587301587302	0.421324900713951	pSph
hBpB	0.732997481108312	-0.626943858056555	hp
S7h7	0.421487603305785	-1.42526189912498	S7h7
BBSh	1.04432930339666	-0.116247302003751	Sh
B7SS	0.383211678832117	-1.56261056911629	7SS
Bhhp	1.18460290090273	0.0655795203570263	hhp
BS7p	0.540816326530612	-1.06561339337389	S7p
SB7h	0.417534246575342	-1.4388575649833	S7h
7pBB	1.26210826210826	0.157011664428577	7p
B7p7	0.547195622435021	-1.04869540999959	7p7
h7Bh	0.594138102334824	-0.929953786545116	h7h
p7hp	0.800554016620499	-0.499753348208373	p7hp
SS77	0.353488372093023	-1.67908933996776	SS77
7hSp	0.426008968609865	-1.40986829541124	7hSp
777h	0.735238095238095	-0.622540579107286	777h
hpBS	1.02486187845304	-0.143394514284283	hpS
S7Sp	0.902461257976299	-0.326887099258102	S7Sp
hppB	0.637404580152672	-0.828542712885279	hpp
SBBp	1.50387051372273	0.40985634959515	Sp
BBh7	0.950078003120125	-0.25270613253429	h7
hhhp	1.29249050355508	0.191329676699509	hhhp
pS7p	0.545766590389016	-1.05246801731697	pS7p
SSBh	1.20628525382756	0.0917471021061788	SSh
7mera1x1	1.14418212478921	0.0154927070509694	7mera1x1
7pSh	1.31171171171171	0.212626675139347	7pSh
hBBB	1.15880503144654	0.0338138499888331	h
Control	0.97752808988764	-0.211613938939551	Control
7hBp	1.27326266195524	0.16970606035973	7hp
BhhB	1.10804132973944	-0.0308123091693481	hh
pSp7	0.423008849557522	-1.42006425314368	pSp7
BShp	0.663291139240506	-0.771109845348896	Shp
Sph7	0.923076923076923	-0.294301221241817	Sph7
S7BS	0.802941176470588	-0.49545779903973	S7S
S77S	0.604395604395604	-0.905258930495918	S77S
7hhh	3.21052631578947	1.50398582029742	7hhh
hBSp	0.958139534883721	-0.240516326228123	hSp
hBpB	1.21483375959079	0.101934902089077	hp
pSpS	0.614114114114114	-0.882245337951395	pSpS
SBhB	1.17507773259986	0.0539321918849995	Sh
7Sph	0.483532934131737	-1.22713794160201	7Sph
Spp7	0.630550621669627	-0.844139901510066	Spp7
7S7h	0.33495145631068	-1.75680007422693	7S7h
S77h	0.667085427135678	-0.762880573561376	S77h
hhpS	1.54726924305334	0.450900260721822	hhpS
pBhp	1.22250423011844	0.111015453388627	php
S7hB	1.41636268890047	0.32336674075013	S7h
hhh7	1.01038961038961	-0.163912294417953	hhh7
hBh7	1.01121876593575	-0.162728861785182	hh7
77hh	0.318228630278064	-1.8306884613367	77hh
BSh7	1.07512953367876	-0.0743135148556744	Sh7
B7Sh	0.440289505428227	-1.36229964155025	7Sh
7SBh	0.67818831942789	-0.739066161955123	7Sh
h77p	0.398773006134969	-1.5051843450245	h77p
77BB	0.775818639798489	-0.545032660269938	77
7Bpp	0.915904936014625	-0.305554233419229	7pp
6merx1	0.87378640776699	-0.373471434675425	6merx1
77hS	0.857894736842105	-0.399951457921751	77hS
hh77	1.23549883990719	0.126269652202222	hh77
hpSh	0.995694294940797	-0.18504923480086	hpSh
7Bph	0.565296251511487	-1.00174496821816	7ph
h7hS	1.21097770154374	0.0973482962488026	h7hS
phhB	1.40540702195107	0.312164008126797	phh
BB7B	0.800978792822186	-0.49898805319797	7
7Sp7	3.4375	1.60253570970278	7Sp7
h7S7	0.694117647058824	-0.705571890597742	h7S7
77BS	0.583333333333333	-0.956431582485433	77S
S7Bh	0.595588235294118	-0.926436842187596	S7h
7SBh	0.412532637075718	-1.45624383756974	7Sh
p7p7	1.93181818181818	0.771135313678523	p7p7
Spp7	0.678832116788321	-0.737697275674376	Spp7
SSBh	0.630240226095148	-0.844850259085798	SSh
hBBS	1	-0.178824003821881	hS
7SBS	1.01360544217687	-0.159327828196084	7SS
h7B7	1.0253164556962	-0.14275474911436	h77
p77h	0.351274787535411	-1.68815206670619	p77h
phSh	0.475149105367793	-1.25237178564666	phSh
ppBh	0.293193717277487	-1.94889790980003	pph
hSS7	0.541202672605791	-1.06458313495725	hSS7
hS7p	1.03086419753086	-0.134969714232454	hS7p
ppSh	2.76666666666667	1.28932483191653	ppSh
77hB	0.209726443768997	-2.43224332077895	77h
S7Sp	1.46052631578947	0.367664349084639	S7Sp
h777	0.69	-0.714155736818437	h777
pBp7	0.416879795396419	-1.44112064689816	pp7
BhpB	1.56952539550375	0.471504368628511	hp
7hSh	0.626086956521739	-0.854389053323944	7hSh
7Bpp	0.46551724137931	-1.28191749678598	7pp
phB7	1.18272171253823	0.0632866521290721	ph7
BpBp	1.44148936170213	0.348736185854353	pp
BBhB	0.887207702888583	-0.351480207430859	h
h7pB	0.477011494252874	-1.24672806832368	h7p
pph7	0.516025641025641	-1.13330934456951	pph7
hphS	0.879065040650406	-0.364782186637034	hphS
hpBB	1.32235939643347	0.224290328081143	hp
7phB	0.859213250517598	-0.397735856423367	7ph
Bph7	0.148837209302326	-2.92701685341134	ph7
pBSS	1.32698844323589	0.229331802486175	pSS
BBBp	1.01954887218045	-0.150893071074089	p
B7BB	0.95	-0.252824585265658	7
hpph	1.51131221719457	0.416977729260739	hpph
hhpp	1.70271514035895	0.58901309240051	hhpp
Bh7h	0.359605911330049	-1.65433536212704	h7h
ph7S	1.69626998223801	0.583541807021	ph7S
ppBB	1.70056497175141	0.587190122854824	pp
phSB	1.11627906976744	-0.020126257802823	phS
p7p7	2.10924369747899	0.897901786820947	p7p7
hSSp	5.39285714285714	2.25222581344559	hSSp
pSph	0.703296703296703	-0.686618644020577	pSph
p7hp	0.683811129848229	-0.727154194150612	p7hp
hpS7	0.582802547770701	-0.957744914429466	hpS7
7SBh	1.06142506142506	-0.0928214859246597	7Sh
hhhS	1.05272810637322	-0.104691131786944	hhhS
SSBh	1.34905660377358	0.253126878393309	SSh
S7S7	0.658506731946144	-0.78155390941094	S7S7
ShpB	1.49479528105482	0.401123910547579	Shp
S7hB	1.12109375	-0.0139170771461933	S7h
hBhS	0.819371727748691	-0.466233984925012	hhS
7BBB	1.3156089193825	0.216906690480556	7
SBBp	1.3454699407282	0.249286156129481	Sp
pSBS	1.04321728691477	-0.117784322373028	pSS
pBh7	0.594383775351014	-0.9293573629473	ph7
phBp	1.33577006147201	0.238847680843081	php
phSS	0.47710843373494	-1.24643490997656	phSS
hSBB	0.400313971742543	-1.49962012921932	hS
BSpS	0.958144796380091	-0.240508403881114	SpS
hShS	1.29905722429292	0.198640979993348	hShS
SppS	0.998540145985401	-0.180931666783872	SppS
Sh7h	0.896	-0.337253366426364	Sh7h
BB7p	1.63849765258216	0.533549602161933	7p
77SS	1.12820512820513	-0.00479460404683222	77SS
p7B7	0.776119402985075	-0.544473476138561	p77
p7BB	0.994110718492344	-0.187345558667735	p7
77SB	0.78695652173913	-0.524468167683051	77S
hBB7	0.44336569579288	-1.35225494876573	h7
77hB	0.602150537634409	-0.910627892872308	77h
hS7B	1.24698795180723	0.139623522330519	hS7
hBhB	1.46682970208982	0.373877381018977	hh
hpBS	1.67146282973621	0.562287268601878	hpS
hpSB	1.48297213622291	0.389667487220374	hpS
FIGNL2	1.09345794392523	-0.0499262706396236	FIGNL2
7phh	0.174603174603175	-2.6966723086845	7phh
Sp7B	0.747706422018349	-0.59828017436773	Sp7
pppp	0.930434782608696	-0.282847068365109	pppp
7pcx4	1.14814814814815	0.0204848044015254	7pcx4
pppp	0.487964989059081	-1.21397445895965	pppp
hhph	0.711538461538462	-0.669810356334024	hhph
SBh7	0.615615615615616	-0.878722271387697	Sh7
SS7B	0.655565293602103	-0.788012620222926	SS7
SS77	0.461083743842365	-1.29572329631102	SS77
hhSh	1.2681281618887	0.163876553309752	hhSh
Bp77	0.344594594594595	-1.71585202747934	p77
77Sh	0.343989769820972	-1.71838643857261	77Sh
phS7	1.55080213903743	0.454190626305417	phS7
ppB7	0.767624020887728	-0.560352240910474	pp7
hhS7	0.968527315914489	-0.224959360176393	hhS7
7mera1x4	0.681434599156118	-0.732176898026215	7mera1x4
hhSS	0.696090047393365	-0.701478151076704	hhSS
7hBS	1.06508549365692	-0.0878547646153888	7hS
pBpB	1.41657922350472	0.32358728420637	pp
B7p7	0.587579617834395	-0.945967746653112	7p7
ShBh	0.38864774624374	-1.54228894858975	Shh
7pBS	0.587621696801113	-0.945864433091632	7pS
BBSS	0.983433734939759	-0.202924253622375	SS
BhpB	0.928162415408641	-0.286374819862413	hp
h7ph	0.670347003154574	-0.755844002936224	h7ph
Bhhp	1.52860802732707	0.433394507828522	hhp
hpSp	0.493073047858942	-1.1989507036738	hpSp
Dna2	1.8734693877551	0.726888400589356	Dna2
ShBS	1.14339752407153	0.0145030675344388	ShS
7Bpp	0.815584415584416	-0.472917890512518	7pp
B7pp	0.677083333333333	-0.741418691514583	7pp
Control	1.03684413580247	-0.126624967342321	Control
pBSS	1.49408983451537	0.400442891235272	pSS
SSh7	0.401574803149606	-1.49508334862255	SSh7
BShS	1.83127572016461	0.694025018426098	ShS
Bh7p	0.770334928229665	-0.555266257788147	h7p
SBB7	0.949339207048458	-0.253828432023698	S7
phph	0.632200886262925	-0.840369040995731	phph
phBp	2.13168724279835	0.913171780258892	php
7pB7	0.959731543624161	-0.238121187505653	7p7
pSSS	0.563934426229508	-1.00522468157003	pSSS
S7SB	0.8125	-0.478384285680789	S7S
pp77	0.423982869379015	-1.41674612345193	pp77
BSph	0.62406576980568	-0.859054017101928	Sph
pBhp	0.749510763209393	-0.594802902834545	php
BpSB	0.925802417674031	-0.290047768568335	pS
BBhS	0.478571428571429	-1.24201783030907	hS
7BBh	0.726978998384491	-0.638838411819109	7h
6merx4	0.44559585492228	-1.34501628638786	6merx4
7SSp	1.45454545454545	0.361744377540822	7SSp
Bphp	1.26789838337182	0.163615120456593	php
7hp7	0.136904761904762	-3.04757947054363	7hp7
p7SS	0.530751708428246	-1.09271498870296	p7SS
SBSB	0.92629179331307	-0.289285366936911	SS
SSSp	1.34774162214667	0.251719937670695	SSSp
hSSh	0.389038634321653	-1.54083866643712	hSSh
SBpS	0.950762016412661	-0.251667830922898	SpS
hB7p	0.317034700315457	-1.83611134278236	h7p
hhB7	0.616295594504974	-0.877129620451242	hh7
B77h	0.5	-1.17882400382188	77h
p7p7	1.55244755244755	0.455720525749835	p7p7
7BBh	0.91304347826087	-0.310068537100134	7h
Bpp7	0.491803278688525	-1.20267074577625	pp7
S7BS	0.912899211945251	-0.31029650953285	S7S
BBSh	0.637659574468085	-0.827965676760669	Sh
SpBS	1.31043325684978	0.211219872191702	SpS
hphh	0.5234375	-1.11273481336411	hphh
BpSB	1.34785980148883	0.251846437641711	pS
BBpp	0.97270955165692	-0.218743014091675	pp
77B7	0.582692307692308	-0.958017833377385	777
B7ph	1.15208877284595	0.0254278824117043	7ph
hp7S	0.726851851851852	-0.639090757093723	hp7S
7hBS	1.38125658587987	0.287157339519171	7hS
7BBS	1.19426857714095	0.0773033146374344	7S
7SpB	0.719465648854962	-0.653826292090667	7Sp
p7BB	1.10691318327974	-0.0322819298175197	p7
77B7	0.373333333333333	-1.60028777226016	777
BhSB	0.986842105263158	-0.197932826769586	hS
phpS	1.17900381896482	0.0587443876023929	phpS
Spp7	0.413892908827786	-1.45149456743175	Spp7
SpSp	0.846815162172724	-0.418704997767654	SpSp
7ShS	0.629333333333333	-0.846927739843283	7ShS
7Sph	0.598918918918919	-0.918391393176367	7Sph
p7B7	0.61294964028777	-0.884983551206913	p77
77pS	0.407486631016043	-1.47399937110356	77pS
hSSB	1.24400330851944	0.136166318606633	hSS
hpp7	0.843685300207039	-0.424047133539214	hpp7
77ph	0.724191063174114	-0.64438172525602	77ph
BBhB	0.421319796954315	-1.42583639193133	h
hhBS	1.13285938260258	0.00114479236567351	hhS
Sphh	0.467695274831244	-1.27518324556062	Sphh
ShpS	1.02367656913111	-0.145064036351113	ShpS
SS77	0.483203257550051	-1.22812191797948	SS77
BSBB	1.04847899565427	-0.110526043836061	S
hSSB	1.17209536601746	0.0502659537225236	hSS
pSB7	1.04978510028653	-0.108729977341992	pS7
SBBp	1.22586259854612	0.114973279036366	Sp
7hBB	1.33571455569415	0.238787730723993	7h
BpSS	1.02340108148424	-0.145452340785238	pSS
7BpS	1.23467492260062	0.125307240995028	7pS
SBhp	0.85490877497828	-0.404981616614872	Shp
hSpB	0.959677419354839	-0.238202550900813	hSp
ppp7	0.928719008264463	-0.285509935582028	ppp7
hSph	0.727989487516426	-0.636834481276238	hSph
BSph	0.535917139993318	-1.07874214086506	Sph
hB7B	0.914728682170543	-0.307408209883294	h7
7pS7	0.590650213573802	-0.938448087658151	7pS7
hpBp	0.90499630814669	-0.322840191849673	hpp
B7SS	0.921389396709324	-0.296941103114521	7SS
ShhB	1.38423913043478	0.290269189507938	Shh
phS7	0.619591554170993	-0.869434620234878	phS7
ShSB	0.818371149841061	-0.467996812270765	ShS
7Bpp	1.17730784871899	0.0566676094586353	7pp
hppp	1.00700280112045	-0.168756307411683	hppp
phB7	0.632380952380952	-0.839958185028441	ph7
7phB	0.615883624926283	-0.878094328313456	7ph
7Bph	0.698447893569845	-0.696599608689983	7ph
hSBp	1.05786516853933	-0.0976682450614129	hSp
BhSp	1.14238773274918	0.0132283887136623	hSp
BhBp	1.25683829444891	0.150975039887437	hp
BhBS	0.833946400420389	-0.440797437260721	hS
Sp7S	0.898426323319027	-0.333351900305691	Sp7S
Sppp	1.06633134234517	-0.0861682057981953	Sppp
Shpp	1.1350069735007	0.00387715766256229	Shpp
S7hp	0.581422464049747	-0.961165285668044	S7hp
S7p7	0.638121546961326	-0.826920849489029	S7p7
7pcx4	0.543141592920354	-1.05942375192238	7pcx4
ph7p	0.501639344262295	-1.17410159357948	ph7p
Sp7S	0.781895504252734	-0.533776286022805	Sp7S
7hh7	0.673684210526316	-0.748679612152829	7hh7
pppS	0.790610328638498	-0.517785295868686	pppS
SppS	1.73933790635252	0.619714232711271	SppS
pBSp	1.07116030836134	-0.079649595843123	pSp
hpS7	0.586249612883246	-0.949237033732157	hpS7
h77h	0.74385510996119	-0.605730461914991	h77h
ShS7	0.791951710261569	-0.51533963493229	ShS7
7p7h	0.795988049509176	-0.508005327542417	7p7h
B7ph	0.464651639344262	-1.28460260085625	7ph
S7p7	0.591752577319588	-0.935758014220683	S7p7
7ShB	1.06771690571361	-0.0842948220233107	7Sh
7Sph	0.694685743484926	-0.704391608423925	7Sph
S7Bp	0.790898617511521	-0.51725932611926	S7p
SpS7	0.859066859066859	-0.397981681559028	SpS7
7hpB	1.18413481298808	0.0650093363995601	7hp
S7ph	0.47192118226601	-1.26220617015824	S7ph
7SBB	0.81055900621118	-0.481834885366614	7S
hhSp	1.16625233064015	0.0430559603416484	hhSp
7mera1x4	0.770190895741557	-0.555536029256685	7mera1x4
Bp7p	0.555798687089716	-1.02618967210778	p7p
pBSS	0.920956960243931	-0.297618363341106	pSS
B7SS	0.447104247104247	-1.34014084840656	7SS
pS7B	0.952209197475203	-0.249473534625138	pS7
Bp7B	0.774961597542243	-0.54662727788116	p7
B7pp	0.747146792601338	-0.599360380256147	7pp
7hBS	0.863400456715798	-0.390722242762502	7hS
hp7p	0.653907922912206	-0.791664595264287	hp7p
6merx1	1.43360179808953	0.340820348182103	6merx1
BBS7	0.999449642267474	-0.179618220765082	S7
Bhpp	1.15260616970788	0.0260756435410677	hpp
SphS	0.665985282093213	-0.76526180382375	SphS
hS7B	0.639659637439882	-0.823447646714294	hS7
B777	0.477099236641221	-1.24646272069724	777
hp7S	0.561817472698908	-1.01065060528075	hp7S
ShpB	1.14935275664371	0.0219976506932372	Shp
77hh	0.377570093457944	-1.5840076023586	77hh
7mera1x1	1.53451742627346	0.438961025596428	7mera1x1
7hhB	1.45922283245628	0.366376204815985	7hh
p7hB	1.40389733024294	0.310613428568866	p7h
7S7p	0.733170134638923	-0.626604079178779	7S7p
phSh	0.664809139035943	-0.767811883942731	phSh
BBBS	1.31630952380952	0.217674767894941	S
hSph	0.788728238418413	-0.521223803062797	hSph
phhS	0.996711664935964	-0.183575885690386	phhS
7p7S	0.819235225955968	-0.466474348191437	7p7S
pBBB	1.30797299762817	0.208508753688393	p
B77B	0.498896247240618	-1.18201228145293	77
BpBS	0.82279848730416	-0.460212957205163	pS
hph7	1.10803432137285	-0.0308214342510809	hph7
7ppB	0.719487795118047	-0.653781884394138	7pp
7merm8x4	1.0697247706422	-0.0815843502856735	7merm8x4
hB7S	0.691384483497642	-0.711263872650438	h7S
phhS	1.26584087660791	0.161272057376471	phhS
7phS	0.905660377358491	-0.321781957663924	7phS
ShBh	0.604892966360856	-0.904072213448215	Shh
BpSp	0.738958990536278	-0.615257796302102	pSp
SShS	0.840113528855251	-0.430167798854458	SShS
hhhS	1.356220657277	0.260767920419911	hhhS
pp7h	0.25676664228237	-2.14029431112338	pp7h
hhpB	1.09661695584054	-0.0457643180182283	hhp
Shhp	0.925579447081821	-0.290395269616416	Shhp
ph7B	0.717451523545706	-0.657870743022498	ph7
7ph7	0.548042704626335	-1.04646378334791	7ph7
7B7S	0.481481481481481	-1.23327178784426	77S
7mera1x1	0.963061860258122	-0.233123629174973	7mera1x1
S7B7	0.450549450549451	-1.32906663940249	S77
pBBB	0.821368948247079	-0.462721691271427	p
hSBp	1.02964182791272	-0.136681436276776	hSp
p7Bh	0.330466274332277	-1.77624905340978	p7h
B7hS	0.530593607305936	-1.09314480490589	7hS
B7ph	0.91566265060241	-0.305935921725221	7ph
BpS7	0.72179253867152	-0.649167868853474	pS7
S7p7	0.810344827586207	-0.482216147271816	S7p7
Sp7p	0.860300618921309	-0.39591122303059	Sp7p
7Bhh	0.55625	-1.02501866774285	7hh
h7p7	0.448051948051948	-1.33708608773861	h7p7
SSpS	1.03034979423868	-0.135689801614954	SSpS
7SB7	0.841796875	-0.427279944732783	7S7
hpBS	0.907221425155428	-0.319297386999985	hpS
SSph	0.748911465892598	-0.595956921102919	SSph
B7BB	1.33617021276596	0.239279798504746	7
BShp	1.13628988642509	0.00550693344696887	Shp
